# Model:             M2C
# Version:            COMSOL 5.5.0.359
# Date:               Apr 11 2020, 01:30
# Table:            
# Time (adim)                                     Temperature (K) - Center                          Temperature (K) - Bottom                          Rayleigh number
1.284609375                                       0.5787617832847545                                0.5873768315855493                                0.8021009503671614
1.2890390625                                      0.5786522680849737                                0.5872350124024109                                0.7942806479802109
1.2934687500000002                                0.5785438963190888                                0.5870945692758517                                0.7865845281950965
1.2978984375000002                                0.5784366679870994                                0.5869555022058722                                0.7790109233635523
1.302328125                                       0.578330583089006                                 0.5868178111924736                                0.7715581961650115
1.3067578125000001                                0.5782256416248082                                0.5866814962356552                                0.7642247391064758
1.3111875000000002                                0.5781218435945064                                0.5865465573354154                                0.7570089740321194
1.3156171875000002                                0.5780191889981001                                0.5864129944917559                                0.7499093516426362
1.320046875                                       0.5779176778355897                                0.5862808077046777                                0.7429243510240007
1.3244765625000001                                0.5778173101069748                                0.5861499969741795                                0.7360524791853285
1.3289062500000002                                0.5777180858122559                                0.5860205623002578                                0.7292922706062699
1.3333359375000002                                0.5776200049514326                                0.5858925036829201                                0.7226422867934422
1.337765625                                       0.5775230675245053                                0.5857658211221604                                0.7161011158447186
1.3421953125000001                                0.5774272735314736                                0.5856405146179808                                0.7096673720235982
1.3466250000000002                                0.5773326229723375                                0.585516584170382                                 0.7033396953409857
1.3510546875000002                                0.5772391158470973                                0.5853940297793638                                0.6971167511457997
1.355484375                                       0.5771467521557527                                0.5852728514449238                                0.6909972297234882
1.3599140625000001                                0.5770555318983042                                0.5851530491670641                                0.6849798459032413
1.3643437500000002                                0.5769654550747512                                0.5850346229457835                                0.6790633386721546
1.3687734375000002                                0.576876521685094                                 0.5849175727810847                                0.6732464707981956
1.373203125                                       0.5767887317293325                                0.5848018986729653                                0.6675280284597764
1.3776328125000001                                0.5767020852074669                                0.584687600621426                                 0.66190682088377
1.3820625000000002                                0.5766165821194971                                0.5845746786264656                                0.6563816799902701
1.3864921875000003                                0.5765322224654228                                0.5844631326880849                                0.6509514600450255
1.390921875                                       0.5764490062452443                                0.5843529628062858                                0.645615037318655
1.3953515625000001                                0.5763669334589616                                0.584244168981066                                 0.6403713097529764
1.3997812500000002                                0.5762860041065747                                0.5841367512124259                                0.6352191966343614
1.4042109375000003                                0.5762062181880834                                0.5840307095003647                                0.6301576382736974
1.408640625                                       0.5761234344746069                                0.5839212681288989                                0.6249574461855928
1.4130703125000001                                0.5760411857335719                                0.5838125011287922                                0.6198145470588917
1.4175000000000002                                0.5759598302203814                                0.5837048216445768                                0.6147479110143929
1.4219296875                                      0.5758793679350356                                0.5835982296762502                                0.6097566906250751
1.426359375                                       0.5757997988775343                                0.583492725223815                                 0.6048400526721681
1.4307890625000002                                0.5757211230478778                                0.5833883082872685                                0.599997177946333
1.4352187500000002                                0.5756433404460657                                0.5832849788666149                                0.5952272610537397
1.4396484375                                      0.5755664510720984                                0.583182736961849                                 0.5905295102241652
1.444078125                                       0.5754904549259754                                0.5830815825729724                                0.5859031471238767
1.4485078125000002                                0.5754153520076972                                0.5829815156999872                                0.5813474066712832
1.4529375000000002                                0.5753411423172641                                0.5828825363428904                                0.5768615368556568
1.4573671875                                      0.5752678258546748                                0.5827846445016848                                0.5724447985601899
1.461796875                                       0.5751954026199306                                0.5826878401763699                                0.5680964653870437
1.4662265625000002                                0.5751238726130312                                0.5825921233669441                                0.5638158234864468
1.4706562500000002                                0.5750532358339759                                0.5824974940734082                                0.5596021713887835
1.4750859375                                      0.5749834922827655                                0.5824039522957636                                0.5554548198397953
1.4795156250000001                                0.5749146419593996                                0.5823114980340084                                0.5513730916385072
1.4839453125000002                                0.5748466848638785                                0.5822201312881446                                0.5473563214787116
1.4883750000000002                                0.574779620996202                                 0.5821298520581689                                0.5434038557929454
1.4928046875                                      0.5747134503563698                                0.5820406603440829                                0.5395150525997636
1.4972343750000001                                0.5746481729443826                                0.5819525561458879                                0.5356892813537877
1.5016640625000002                                0.5745837887602399                                0.581865539463584                                 0.5319259227983882
1.5060937500000002                                0.5745202978039416                                0.5817796102971674                                0.5282243688212995
1.5105234375                                      0.5744577000754882                                0.5816947686466435                                0.5245840223134057
1.5149531250000001                                0.5743959955748794                                0.5816110145120096                                0.5210042970293407
1.5193828125000002                                0.5743351843021149                                0.5815283478932629                                0.5174846174516211
1.5238125000000002                                0.5742752662571955                                0.5814467687904078                                0.5140244186571694
1.5282421875                                      0.5742162414401202                                0.5813662772034438                                0.5106231461860975
1.5326718750000001                                0.5741581098508899                                0.5812868731323689                                0.5072802559135726
1.5371015625000002                                0.5741008714895042                                0.5812085565771848                                0.5039952139238404
1.5415312500000002                                0.574044526355963                                 0.5811313275378899                                0.5007674963868809
1.5459609375                                      0.5739890744502665                                0.5810551860144856                                0.4975965894376691
1.5503906250000001                                0.5739345157724145                                0.5809801320069717                                0.4944819890575875
1.5548203125000002                                0.5738808503224071                                0.5809061655153472                                0.49142320095834446
1.5592500000000002                                0.5738280781002443                                0.5808332865396125                                0.48841974046845194
1.5636796875                                      0.5737721285366615                                0.5807567448550518                                0.48527427594536154
1.5681093750000001                                0.573715724278772                                 0.580679717704151                                 0.4821195416454679
